t_ms,pwm,rpm
992300,60,23.3
992400,60,23.1
992500,60,22.8
992600,60,22.8
992700,60,23.5
992800,60,23.7
992900,60,23.2
993000,150,22.8
993100,150,33.9
993200,150,44.4
993300,150,47.2
993400,150,49.0
993500,150,49.2
993600,150,50.1
993700,150,50.6
993800,150,50.4
993900,150,50.9
994000,150,50.8
994100,150,49.9
994200,150,49.1
994300,150,47.3
994400,150,46.0
994500,30,46.0
994600,30,40.4
994700,30,30.1
994800,30,22.6
994900,30,16.3
995000,30,11.0
995100,30,6.9
995200,30,3.8
995300,30,1.5
995400,30,0.0
995500,30,0.0
995600,30,0.0
995700,30,0.0
995800,30,0.0
995900,30,0.0
996000,120,0.0
996100,120,16.5
996200,120,35.3
996300,120,42.2
996400,120,44.3
996500,120,46.2
996600,120,45.9
996700,120,45.5
996800,120,45.9
996900,120,45.9
997000,120,45.5
997100,120,46.2
997200,120,45.9
997300,120,45.7
997400,120,45.9
997500,60,46.2
997600,60,41.8
997700,60,36.2
997800,60,32.1
997900,60,28.8
998000,60,26.7
998100,60,24.7
998200,60,23.2
998300,60,22.8
998400,60,21.2
998500,60,18.6
998600,60,16.8
998700,60,15.6
998800,60,14.4
998900,60,12.8
999000,90,10.8
999100,90,16.2
999200,90,24.9
999300,90,29.7
999400,90,33.4
999500,90,35.5
999600,90,36.1
999700,90,37.4
999800,90,37.9
999900,90,37.6
1000000,90,38.0
1000100,90,38.3
1000200,90,38.1
1000300,90,38.6
1000400,90,38.3
1000500,60,36.5
1000600,60,33.0
1000700,60,27.3
1000800,60,24.1
1000900,60,23.1
1001000,60,22.7
1001100,60,22.1
1001200,60,22.6
1001300,60,22.6
1001400,60,22.1
1001500,60,22.6
1001600,60,22.7
1001700,60,23.2
1001800,60,23.6
1001900,60,23.3
1002000,90,23.9
